track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,is_hit,track_name_length,artist_count,duration_min,lyrics
6bfDSsy4wnpn6B0de8Qrbx,BURNOUT SYNDROMES,BURNOUT SYNDROMEZ,Good Morning World!,58,249480,False,0.486,0.953,0,-2.244,1,0.0766,0.0505,0.0,0.115,0.595,95.574,4,j-rock,1,19,1,4.158,"[BURNOUT SYNDROMES「Good Morning World!」歌詞]

[Intro]
おはよう世界
Good morning, world! (Good morning, world!)

[Verse 1]
何れ程 歩いたろう？
足の痛みだけが (Oh-oh)
その距離を物語る
長い夜を越えた絶景への期待が (Oh-oh)
今日 僕を生かしている

[Pre-Chorus]
神々の霊峰 新緑の宮殿
岩窟の最奥 蒼穹の涯
踏破してみせる 限界は無い
惑星[ほし]の隅々まで

[Chorus]
おはよう世界
Good morning, world! (Good morning, world!)
不可能の闇を祓って
神話を日常に変えていくodyssey (Odyssey)
苔生す意志に導かれ
世界を拡げよう

[Verse 2]
何れ程 間違っても
胸の鼓動だけは (Oh-oh)
この生命を讃える
幾億 幾兆の分岐が紡ぎ出す (Oh-oh)
唯一つの「今」を
Who am I? 迷い 駆けていく
不安の雨に打たれても

[Pre-Chorus]
救世の英雄 博愛の賢者
伝統の後継 革命の旗手
何だってなれる 定形は無い
人体[ヒト]の半分は水

[Chorus]
おはよう世界
Good morning, world! (Good morning, world!)
絶望の海を渡って新天地へ
航路を照らす southern cross (Southern cross)
輝く意志 指す方角へ
世界を拡げよう

[Guitar Solo]

[Interlude]
Woah, woah, woah, woah
Woah, woah, woah, woah

[Bridge]
未知なる道を既知に
弱点を charm point に
幼き夢を現実に 愛を力に変えて
進もう 明日はいつだって
前人未到の秘境だ
その叡智と勇気が
生きている証

[Chorus]
おはよう世界
Good morning, world! (Good morning, world!)
不可能の闇を祓って
神話を日常に変えていく odyssey (Odyssey)
一歩ずつ石を穿つ様な この歩みで
世界を拡げよう

[Outro]
さあ今日も
人間を始めよう"
0zkArhVIqihmqoj00hM56j,Fleetwood Mac,OK Boomers - Top Tunes,Tusk - 2018 Remaster,1,218866,False,0.611,0.786,9,-11.856,0,0.0841,0.227,0.836,0.168,0.917,180.773,4,rock,0,20,1,3.6477666666666666,"[Verse 1]
I say, ""Goodnight, night""
I tuck him in tight
But things are not right
What is this? Infant kiss
Sends my body tingling
I've never fallen for
A little boy before
No control

[Pre-Chorus]
Just a kid and just at school
Back home, they'd call me dirty
His little hand is on my heart
He's got me where it hurts me
Knock, knock, who's there in this baby?
You know how to work me

[Chorus]
All my barriers are going
It's starting to show
Let go, let go
Let go, let go, let go

[Verse 2]
I cannot sit and let
Something happen I'll regret
Ooh, he scares me
There's a man behind those eyes
I catch him when I'm bending
Ooh, how he frightens me
When they whisper privately (Poor, stupid girl)
Windy-wailey blows me

[Pre-Chorus]
Words of caress on their lips
That speak of adult love
I want to smack, but I hold back
I only want to touch
But I must stay and find a way
To stop before it gets too much

[Chorus]
All my barriers are going
It's starting to show
Let go, let go (Don't let go)
Let go, let go, let go"
0tvPnYDLySJL9g7OHNJeyb,BUMP OF CHICKEN,アカシア,アカシア,55,262106,False,0.469,0.929,7,-2.971,1,0.0339,0.0244,0.0,0.0574,0.578,139.99,4,j-rock,0,4,1,4.368433333333333,"[Verse 1]
Toumei yori mo kirei na
Ano kagayaki wo tashikame ni ikou
Sou yatte hajimattan da yo
Tama ni wasureru hodo tsuyoi riyuu

Tsumetai ame ni nureru toki wa
Ashioto kurabe sawagi nagara ikou
Taiyou no kawari ni uta wo
Kimi to boku to sekai no koe de

[Pre-Chorus]
Itsuka kimi wo mitsuketa toki ni
Kimi ni boku mo mitsukete morattan da na
Ima me ga aeba warau dake sa
Kotoba no sotogawa de

[Chorus 1]
Gooru wa kitto mada dakedo mou shinu made itai basho ni iru
Tonari de (Tonari de) kimi no soba de
Tamashii ga koko da yo tte sakebu
Naitari warattari suru toki kimi no inochi ga yureru toki
Dare yori (Chikaku de) tokutouseki de
Boku mo onaji you ni iki wo shiteitai
Oh yeah, yeah, woah

Kimi no ippo wa boku yori tooi
Machigai naku kimi no sugoi tokoro
Ashiato wa boku no hou ga ooi
Machigai naku boku no sugoi tokoro

Makkura yami ga kowai toki wa
Kowasa wo kurabe fuzake nagara ikou
Taiyou ga nakutatte arukeru
Kimi to terasu sekai ga mieru

Ienai koto kikanai mama de
Kienai kizu no imi shiranai mama de
Demo me ga aeba waraeru no sa
Namida wo hasande mo

Korondara te wo kashite morau yori mo
Yasashii kotoba erande morau yori mo
Tonari de (tonari de) shinjite hoshii nda
Doko made mo issho ni ikeru to
Tsui ni tadori tsuku sono toki
Yume no shoutai ni fureru toki
Kanarazu (chikaku de) ichiban soba de
Kimi no me ni utsuru keshiki ni itai

Ano kagayaki wo
Kimi ni aeta kara mieta
Ano kagayaki wo
Tashikame ni ikou

[Chorus 2]
Donna saigo ga matteiyou to mou hanasenai te wo tsunaida yo
Tonari de (Tonari de) kimi no soba de
Tamashii ga koko ga ii to sakebu
Soshite riyuu ga hikaru toki
Bokura wo riyuu ga dakishimeru toki
Dare yori (Chikaku de) tokutouseki de
Boku no mita kimi wo kimi ni tsutaetai
Kimi ga iru koto wo kimi ni tsutaetai

[Outro]
Sou yatte hajimattan da yo
Sou yatte hajimattan da yo
Oh yeah, yeah, woah"
3bMW8SzwGZTN5cXB6GHmAy,Superman Is Dead,Kuta Rock City,Cerita Semalam,38,236773,False,0.398,0.931,0,-6.491,1,0.0579,0.000968,0.0,0.124,0.753,110.161,4,punk-rock,0,14,1,3.9462166666666665,"Bangun di siang hari, merasa bosan dan tak peduli
Lelah habiskan malam, kencani bintang, yang tak pernah sepi
Dan radio, kau bernyanyi, indahnya dunia ini
Rutinitasku memanggil
Lewati bosannya hari!

Sudah jam 7 malam, saat yang tepat, pesta kan kumulai
Liar dan penuh dengan pikiran kotor yang tak terkendali
Dan radio, kau bernyanyi, indahnya dunia ini
Alkohol pun memanggil
Kini ku tak perlu teman!

Kesenangan malam ini, hanya tuk sembuhkan diri
Yang terluka oleh dunia yang teramat palsu
Kemanapun kumelihat, ada jiwa yang tersesat
Mawar merah yang terinjak, t'lah membakarku!

Lipstik dan luka ini, membekas liar hiasi tubuh yang
Juga wanita cantik ber-make up tebal, kukecup bibirnya
Kumenangis dan tertawa, apa yang telah kulakukan
Bicara tentang cinta, oh haruskah?

Kadang ku mencoba, tegar menghadapi...
Bodohnya dunia, masyarakat kita...
Dan semuanya gila!"
43U2V485Fo9G5LQm2hrRXl,Los Churumbeles De España,Los Churumbeles,La Boda De Luis Alonso,36,198533,False,0.536,0.575,4,-5.775,1,0.0463,0.778,0.513,0.198,0.882,121.742,3,rock-n-roll,0,22,1,3.308883333333333,"[Letra de ""Pues""]

[Intro: Sean Paul]
R3HAB
Luis Fonsi
Buda bang bang bang bang
Alongside SP
Reaching out to the sexy body girl dem
All of them for we
Buda bang, that's my plan, me a the girls dem man

[Luis Fonsi]
Tú y yo tenemos ganas
Me gusta tu acento de colombiana
Cuando dices: ""Vos ya sabés""
Lo que quiere', dime otra vez
Ay, vamos a hacerlo pues
Ay, vamos a hacerlo pues
Ay, vamos a hacerlo pues
Ay, una y otra vez
Una y otra vez
Vamos a hacerlo pues

[Verse 1: Sean Paul]
Whine up your waist and spin for me baby
Sintin wha you got a that a drive me crazy
When you do it, me a see it inna slow-mo
Listen me girl, you know you driving me loco
Skin cocoa, butter brown girl
You me prеfer, gyal a you run the world
My brain a go slow when you dip…that's my word
Timе fi we dweet now
I hope you heard girl

[Luis Fonsi & Sean Paul]
Dale tú, solo quiero un beso
Solo tú, sabes darme eso
Dale sí, ya no me hagas eso
Tú a mí me tienes loco yo te lo confieso
Dale tú, solo quiero un beso
Solo tú, sabes darme eso
Dale sí, ya no me hagas eso
Una y otra vez, vamos a hacerlo pues (Gimme some)

[Luis Fonsi]
Ay, vamos a hacerlo pues
Ay, vamos a hacerlo pues
Una y otra vez
Una y otra vez
Vamos a hacerlo pues
Ay de mi, que me vuelvo loco
Ven baby, si quieres yo te llevo al san juan
Todos dirán que no existe nadie que se mueva así
Báilalo

[Luis Fonsi & Sean Paul]
Báilame, como suena la clave
Préndete, que el fuego no se apague
Sulfate, pa' que esto no se acabe
Que las latinas son las que mas saben
Báilame, como suena la clave
Préndete, que el fuego no se apague
Suéltate, pa' que esto no se acabe
Una y otra vez, vamos a hacerlo pues (Gimme some)

[Luis Fonsi]
Ay, vamos a hacerlo pues
Ay, vamos a hacerlo pues
Ay
Una y otra vez
Una y otra vez
Vamos a hacerlo pues"
0ZvgXNstN4o2ZXPomtBYVp,Little Richard,Good Golly!,"Good Golly, Miss Molly",61,129132,False,0.563,0.741,7,-11.947,1,0.0486,0.602,0.00251,0.325,0.967,164.15,4,rock-n-roll,1,22,1,2.1522,"[Chorus]
Good golly, Miss Molly sure like to ball
Good golly, Miss Molly sure like to ball
When you're rockin' and rollin'
Can't hear your mama call

[Verse 1]
From the early, early morning
To the early, early night
When you caught Miss Molly
Rockin' at the House of Blue Lights

[Chorus]
Good golly, Miss Molly sure like to ball
When you're rockin' and rollin'
Can't hear your mama call

[Verse 2]
Mama, Papa told me
""Son, you better watch your step""
If they knew about Miss Molly
I'd have to watch my Pa myself

[Chorus]
Good golly, Miss Molly sure like to ball
When you're rockin' and rollin'
Can't hear your mama call

[Post-Chorus]
Ah

[Chorus]
Good golly, Miss Molly sure like to ball
Good golly, Miss Molly sure like to ball
When you're rockin' and rollin'
Can't hear your mama call

[Verse 3]
Goin' to the corner
Gonna buy a diamond ring
Would you hug me and kiss me?
Make me ting-a-ling-a-ling?

[Chorus]
Good golly, Miss Molly sure like to ball
When you're rockin' and rollin'
Can't hear your mama call"
1A6ETm7oNSZ5SRr6uuvKdx,Flema,Si el Placer Es un Pecado...,Vahos del Ayer,45,152746,False,0.504,0.884,2,-5.09,1,0.133,0.00481,1.48e-06,0.0817,0.743,115.18,4,punk-rock,0,14,1,2.5457666666666667,"[Intro: Ricky Espinosa]
[?]

[Verso 1: Ricky Espinosa]
Brindo una vez más con mis amigos
Los que solo están en mi corazón
Y aunque ya no estén acá conmigo
Porque ya se fueron y no volverán

[Coro: Ricky Espinosa]
El recuerdo siempre está
Aunque no lo quieras, aunque no lo creas
En mi mente siempre esta
Aunque no lo quieras, aunque no lo creas

[Verso 2: Ricky Espinosa]
Si un lugar vacío en una mesa
Un lugar que nunca se podrá llenar
El alcohol invade mi cabeza
Solo en la venganza puedo yo pensar

[Coro: Ricky Espinosa]
El recuerdo siempre está
Aunque no lo quieras, aunque no lo creas
En mi mente siempre esta
Aunque no lo quieras, aunque no lo creas

[Post-Coro: Ricky Espinosa]
¡Aah!

[Solo de Guitarra]

[Verso 1: Ricky Espinosa]
Brindo una vez más con mis amigos
Los que solo están en mi corazón
Y aunque ya no estén acá conmigo
Porque ya se fueron y no volverán

[Coro: Ricky Espinosa]
El recuerdo siempre está
Aunque no lo quieras, aunque no lo creas
En mi mente siempre esta
Aunque no lo quieras, aunque no lo creas

[Outro: Ricky Espinosa]
Aunque no lo quieras, aunque no lo creas
Aunque no lo quieras, aunque no lo creas
Aunque no lo quieras, aunque no lo creas
Aunque no lo quieras, aunque no lo creas
Aunque no lo quieras, aunque no lo creas
Aunque no lo quieras"
5X9WaYieOyVLfwvzRptG1z,Gentle Giant,Three Friends (2011 Remaster),Three Friends - 2011 Remaster,49,182280,False,0.323,0.586,2,-8.612,1,0.0409,0.157,0.894,0.233,0.259,133.071,4,psych-rock,0,29,1,3.038,"[Verse 1:]
You have got a lot of nerve to behave the way that you do
Making me listen to all of your carrying on
You are not the only one who thinks that life is so cruel
Me, I have got problems of my own

But if you talk and nobody's listening
Then it's almost like being alone
So it's alright the way you piss and moan
It's alright, the way you piss and moan

[Verse 2: Jenn Wasner]
Like the time traveler who killed his grandfather, these cycles are bringing me down
We could build a nice life together if we don't kill each other first
Are you just too fucked up to understand me or is it the other way around?
Maybe it's both, and I just don't know which is worse

So you better thank your lucky stars
You don't know half what I know is true
But it's alright if you think that you do
It's alright, if you think that you do

Was it the devil, or was it the lord
Who gave you those words
The ones I never heard?

It's alright to kill and it's alright to steal
If you're willing to hold up your part of the deal
There are plenty of things that are worth dying for
But you'll never know until you open that door
And reasons for living are seldom and few
And if you see one you better stick to it like glue, yes it's true, it is true

If I were there to keep satisfied all of your carnal desires
Then it might be my place to say what is or isn't forbid
So how can I hold it against you if you answer the call of the wild?
No matter how brilliant a woman, you're only a kid

But if you know that nobody is ever going
To suffer for you like I did
Well it's alright the way that you live
It's alright the way that you live

It's alright now"
7ugjIppiHC3TgC9LuKbEwi,=LOVE,手遅れcaution,「部活中に目が合うなって思ってたんだ」,33,283640,False,0.503,0.95,7,-1.62,1,0.0703,0.61,1.37e-05,0.112,0.576,159.022,4,j-rock,0,19,1,4.727333333333333,"[=LOVE「部活中に目が合うなって思ってたんだ」歌詞]

[Chorus]
「部活中に目が合うなって思ってたんだ」
青空と太陽が　僕たちを見ている

[Verse 1]
強い日差し照りつける
校庭走る　君を見つけ
「気づいてくれ」神様に願うだけ

[Verse 2]
見てるだけで　充分と
思っていた　なのになぜか
期待してる　8月の片想い

[Pre-Chorus]
Heart Beat　水飲み場で
Heart Beat　鉢合わせて
Heart Beat　戸惑う僕を見て笑う
攻略法　どこにも載ってない

[Chorus]
「部活中に目が合うなって思ってたんだ」
神様のプレゼント
突然のトキメキ
滲んだ　(滲んだ)
この汗　(この汗)
暑さのせいにしよう
君への返事
あたま駆け巡る
奇跡　始まる

[Verse 3]
君の話　聞くべきか
自分のこと　話すべきか
セミの声がいつもより響いてる

[Verse 4]
チャンスなんて　流れ星
気づいたら Ah　そこにはない
わかっている　だからこそ進めない

[Pre-Chorus]
Oh！ No　「戻らなくちゃ」
Oh！ No　何も言えず
Oh！ No　君の小さくなる背中
見つめてた　引き止められなくて

[Chorus]
目を閉じると　君の笑顔浮かんでくるよ
友達のアドバイス
聞く余裕もなくて
あの時　(あの時)
気持ちを　(気持ちを)
ハッキリ伝えてたら？
もう一度話したい
22時半の切ない願い

[Bridge]
僕はいてもたってもいられずに
暗い道を　自転車でただ走る
目的地もないままに
このもどかしさよ　君のもとへ

[Chorus]
部活中も　帰り道も　勉強中も
君の声　繰り返す　ボーッとするほどに Ah
「部活中に目が合うなって思ってたんだ」
神様のプレゼント
突然のトキメキ
明日に　(明日に)
なったら　(なったら)
僕から話しかける
大事にしてた
秘密の決心
「ずっと好きでした」"
06PdA0DLgF4BfAeUNZAbFG,Fats Domino,Fats Domino Swings,Blueberry Hill,61,147880,False,0.489,0.499,11,-9.702,1,0.0271,0.74,0.000236,0.156,0.829,133.341,3,rockabilly,1,14,1,2.4646666666666666,"[Verse 1]
I found my thrill
On Blueberry Hill
On Blueberry Hill
When I found you

[Verse 2]
The moon stood still
On Blueberry Hill
And lingered until
My dream came true

[Bridge]
The wind in the willow played
Love's sweet melody
But all of those vows we made
Were never to be

[Verse 3]
Though we're apart
You're part of me still
For you were my thrill
On Blueberry Hill

[Bridge]
The wind in the willow played
Love's sweet melody
But all of those vows you made
But only to be

[Verse 4]
Though we're apart
You're part of me still
For you were my thrill
On Blueberry Hill"
5lWy56wzG69YCts5BV9fth,Pitty,Chiaroscuro,Desconstruindo Amélia,41,241880,False,0.644,0.838,9,-5.389,0,0.0649,0.0488,2.83e-06,0.207,0.645,118.01,4,hard-rock,0,21,1,4.031333333333333,"[Letra de ""Desconstruindo Amélia"", de Pitty]

[Verso 1]
Já é tarde, tudo está certo
Cada coisa posta em seu lugar
Filho dorme, ela arruma o uniforme
Tudo pronto pra quando despertar
O ensejo a fez tão prendada
Ela foi educada pra cuidar e servir
De costume esquecia-se dela
Sempre a última a sair

[Refrão]
Disfarça e segue em frente
Todo dia, até cansar
E eis que de repente ela resolve então mudar
Vira a mesa
Assume o jogo
Faz questão de se cuidar
Nem serva, nem objeto
Já não quer ser o outro
Hoje ela é um também

[Verso 2]
A despeito de tanto mestrado
Ganha menos que o namorado e não entende o porquê
Tem talento de equilibrista
Ela é muitas, se você quer saber
Hoje aos trinta é melhor que aos dezoito
Nem Balzac poderia prever
Depois do lar, do trabalho e dos filhos
Ainda vai pra night ferver

[Refrão]
Disfarça e segue em frente
Todo dia, até cansar
E eis que de repente ela resolve então mudar
Vira a mesa
Assume o jogo
Faz questão de se cuidar
Nem serva, nem objeto
Já não quer ser o outro
Hoje ela é um também"
7FptOE24ql8QzjoF2BHDB5,GLAY,WHITE ROAD,HOWEVER,44,335040,False,0.287,0.791,0,-4.956,1,0.05,0.163,0.0,0.0832,0.401,171.994,4,j-rock,0,7,1,5.584,"[Intro]
You, oh, you
You're on my mind
True love, oh-oh-oh
Was that enough, baby? Baby
You know that's true, yeah-eah
I'll just pretty much wait on you, baby, just wait on you
(Baby, what'chu up to?)

[Verse]
Bless up
There's some bad bitches out there that I really wanna sex up
They'll probably only let me fuck cause I'm next up
Got me feeling like a nigga now, yessir
Running through 'em, looking for a down bitch
It's like looking for them hitters on SoundClick
Hoping someone else ain't already killed it
Wait up, for real, you exclusive? I found it
Baby, say it's true
I don't wanna have to wait on you
These are things I gotta say to you
Make me feel irreplaceable, baby, 'cause I can't call it
You fuck with other niggas, I won't even bother
Young poppa, tell 'em who taught you
Let me put my stamp on it, let me crop all them other niggas out the picture
I say fuck them other niggas
Won't you say it with me?
My homeboy left the crib to me, baby, you should stay with me
For as long as I'm here, baby, that's okay with me
For as long you want, baby, that's okay with me
For as long you want, baby, that's okay with me
How does it sound? Sound?
Fuck it girl, come spend the night with me
Say whatever, just don't lie to me
Stepping out, know I want you on the side of me
Mama, you could come work, full-time with me
Roll through in the Bimmer, get inside
'Til the wheels fall off, that's how long you can ride with me
Yeah, that's word to Stephen Garrett, come ride with me

[Outro]
(Yeah, yeah) Woah
Say it one more time for you
These are things I gotta say to you
Make me feel irreplaceable, yeah, yeah"
0OUFi9CN6HNqeNyfuoDOMW,Imelda May,Love Tattoo - Special Edition,Meet You At The Moon,27,167173,False,0.335,0.292,5,-12.004,1,0.0314,0.774,2.37e-06,0.176,0.315,178.374,3,rockabilly,0,20,1,2.786216666666667,"We’re looking at the same moon
Though we’re miles apart
We’re wishing on the same star
When you’re deep in my heart
I don’t know if you know but when we miss each other so
Look up, I’ll meet you at the moon

We’re staring at the same sky
Strange as it seems
We’re sitting on the same earth
Though there’s oceans between
I don’t know if you know but when we miss each other so
Look up, I’ll meet you at the moon

Umm... I’m part of you and you’re part of me
But it’s a cold old world when you're missing somebody
Without you I wouldn’t, couldn’t be
So when your heart is aching and you can’t take much more breaking

We’re looking at the same moon
Though we’re miles apart
We’re wishing on the same star
When you’re deep in my heart
I don’t know if you know but when we miss each other so
Look up, I’ll meet you at the moon
Ummmm
Look up, I’ll meet you at the moon
Ummmmm"
4CbKVDZkYKdv69I4bCaKUq,Skillet,Awake,Hero,72,186813,False,0.533,0.967,1,-2.543,1,0.0995,0.00791,0.0,0.336,0.782,142.018,4,alt-rock,1,4,1,3.11355,"[Verse 1]
I have this thing where I get older, but just never wiser
Midnights become my afternoons
When my depression works the graveyard shift, all of the people
I've ghosted stand there in the room

[Pre-Chorus]
I should not be left to my own devices
They come with prices and vices
I end up in crisis
(Tale as old as time)
I wake up screaming from dreaming
One day, I'll watch as you're leaving
'Cause you got tired of my scheming
(For the last time)

[Chorus]
It's me, hi
I'm the problem, it's me
At teatime, everybody agrees
I'll stare directly at the sun, but never in the mirror
It must be exhausting always rooting for the anti-hero

[Verse 2]
Sometimes, I feel like everybody is a sexy baby
And I'm a monster on the hill
Too big to hang out, slowly lurching toward your favorite city
Pierced through the heart, but never killed

[Pre-Chorus]
Did you hear my covert narcissism I disguise as altruism
Like some kind of congressman?
(A tale as old as time)
I wake up screaming from dreaming
One day, I'll watch as you're leaving
And life will lose all its meaning
(For the last time)

[Chorus]
It's me, hi
I'm the problem, it's me (I'm the problem, it's me)
At teatime, everybody agrees
I'll stare directly at the sun, but never in the mirror
It must be exhausting always rooting for the anti-hero

[Bridge]
I have this dream my daughter-in-law kills me for the money
She thinks I left them in the will
The family gathers 'round and reads it and then someone screams out
""She's laughing up at us from Hell""

[Breakdown]
It's me, hi
I'm the problem, it's me
It's me, hi
I'm the problem, it's me
It's me, hi
Everybody agrees, everybody agrees

[Chorus]
It's me, hi (Hi)
I'm the problem, it's me (I'm the problem, it's me)
At teatime (Teatime), everybody agrees (Everybody agrees)
I'll stare directly at the sun, but never in the mirror
It must be exhausting always rooting for the anti-hero"
5iPuyK4PjYTM7qngxxxPRI,Plini,Impulse Voices,I'll Tell You Someday,46,249773,False,0.497,0.792,1,-6.655,0,0.0333,0.044,0.905,0.0902,0.204,139.979,3,j-rock,0,21,1,4.162883333333333,
40lwbvMJ0456sm1D61KeTF,Superfly,Superfly,ハロー・ハロー,33,232786,False,0.311,0.665,1,-3.044,1,0.0363,0.0293,0.0,0.0576,0.492,169.749,4,j-rock,0,7,1,3.879766666666667,"ハロー、ハロー、ハロー

想像してみるんだ
いつか歳をとったとき　どんなことを懐かしく思うのだろう
母の口癖とか
はじめて逆上がりできたこと
それとももっとどうでもいいことかな

ハロー、ハロー、ハロー　未来へ手を振りました
ハロー、ハロー、ハロー　聞こえたら微笑んで
ハロー、ハロー、ハロー　私はここにいました
ハロー、ハロー、ハロー　泣いたり笑ったりしながら

思い出したくないことはずっと忘れない
大事なものほどすぐに失くすくせに
私には無理だよ
そう言ってあきらめかけたことの
続きをやっと歩きだしたところ

ハロー、ハロー、ハロー　未来へ手を振りました
ハロー、ハロー、ハロー　聞こえたら微笑んで
ハロー、ハロー、ハロー　そちらへ向かっています
ハロー、ハロー、ハロー　跳ねたり転んだりしながら

私はここにいました
私はここにいました
私は

ハロー、ハロー、ハロー　未来へ手を振りました
ハロー、ハロー、ハロー　聞こえたら微笑んで
ハロー、ハロー、ハロー　私はここにいました
ハロー、ハロー、ハロー　泣いたり笑ったりしながら"
6iFwcRQsGBmW4paSWz5phj,Pond,The Weather,Sweep Me off My Feet,45,209093,False,0.411,0.806,7,-3.836,0,0.0402,0.000264,1.08e-05,0.694,0.202,100.157,4,psych-rock,0,20,1,3.4848833333333333,"[Verse 1]
Hey, you
I'm not bold or cool or masculine
Maybe you're just waiting for the perfect Latin lover to walk in
(I'm not him)
Between my penis and my chin
Is Camembert and shame
I used to be elegantly thin
I'm sorry, babe, we both missed that train

[Verse 2]
Oh, no
If I follow you, all your girlfriends will know
Then I'll wind up with the other fools
Wasting, wasting his time following you 'round
Another lonely guy with longing in his eye
But you said your man is bringing you down

[Chorus]
Someone sweep me off my feet
I am not an angel, I'm barely a man
I'm lonely but I'm here
Baby, understand, oh
Someone sweep me off my feet

[Instrumental Break]

[Chorus]
Someone sweep me off my feet
I am not an angel, I'm barely a man
I'm lonely but I'm here
Baby, understand, oh
Someone sweep me off my feet"
5yIdYQ6ng5IIYzqzaYP8lr,Eikichi Yazawa,アルバム未収録集 (50th Anniversary Remastered),RUN & RUN - Remastered 2022,23,192079,False,0.562,0.645,9,-9.019,0,0.0738,0.0704,1.29e-05,0.713,0.577,129.92,4,rockabilly,0,27,1,3.2013166666666666,"[Chorus]
I wanna run the world
Just to make it all easier on you
I wanna rule the Earth
Just so I can make it brighter when you're blue
And when you're driving home, hitting all green lights
That means I've got you in my sights
I wanna run the world
And for you, my love, you know that's what I'll do

[Verse 1]
I'm gonna steal your dog
And replace it with a robot I control
I'm gonna rig the NFL
And I'll get your team to win the Super Bowl

[Chorus]
'Cause you made me see humanity
Is worthy of my expertise
I'm gonna run the world
'Cause I know that you would do the same for me

[Bridge]
Baby, I'll make it rain
'Cause I remember that's what you likе
We'd read inside thе house all day
And you'd hold me extra close at night

[Chorus]
I can't lie, it stings to see you so happy with someone new
All while I run the world
Just to make it a little easier on you"
1qo8cmbRkIsyFNSPKJWdk9,Misfits;Glenn Danzig,Legacy Of Brutality,Angelfuck,33,94906,True,0.282,0.891,2,-11.273,1,0.046,0.257,0.399,0.337,0.249,176.274,4,j-rock,0,9,2,1.5817666666666668,"[Verse 1]
Little angelfuck
It's a shame your luck isn't better, babe
Did you like the fun?
Did you like the times that I promised you?

[Chorus 1]
Open wounds on your brow
Little angel in red
Seems there's nothing new anymore

[Verse 2]
Little angelfuck
I seen you going down on a fireplug
Oh, little angelfuck
Sighs for everyone

[Chorus 2]
Let those bastards believe
Dry your eyes in relief
Seems there's nothing new anymore

[Verse 3]
Little angelfuck
I seen you going down on a fireplug
Oh, little angelfuck
Sized for everyone

[Chorus 2]
Let those bastards believe
Dry your eyes in relief
Seems there's nothing new anymore"
7h6lpVuSGPW6RNjDXKpYDh,The 1975,"I like it when you sleep, for you are so beautiful yet so unaware of it",The Sound,63,248879,False,0.648,0.936,0,-4.745,1,0.0762,0.085,6.93e-06,0.482,0.566,120.708,4,alt-rock,1,9,1,4.147983333333333,"[Intro]
Well, I know when you're around 'cause I know the sound
I know the sound of your heart
Well, I know when you're around 'cause I know the sound
I know the sound of your heart

[Chorus]
Well, I know when you're around 'cause I know the sound
I know the sound of your heart
Well, I know when you're around 'cause I know the sound
I know the sound of your heart

[Verse 1]
I can't believe I forgot your name
Oh, baby, won't you come again?
She said, ""I've got a problem with your shoes
And your tunes, but I might move in
And I thought that you were straight, now I'm wondering""

[Pre-Chorus]
You're so conceited, I said ""I love you""
What does it matter if I lie to you?
I don't regret it, but I'm glad that we're through
So don't you tell me that you just don't get it
'Cause I know you do

[Chorus]
And I know when you're around 'cause I know the sound
I know the sound of your heart
Well, I know when you're around 'cause I know the sound
I know the sound of your heart

[Verse 2]
It's not about reciprocation, it's just all about me
A sycophantic, prophetic, Socratic junkie wannabe
And there's so much skin to see
A simple Epicurean philosophy
Oh, and you say (You say) I'm such a cliché
I can't see the difference in it either way
And we left things to protect my mental health
But you'll call me when you're bored and you're playing with yourself

[Pre-Chorus]
You're so conceited, I said ""I love you""
What does it matter if I lie to you?
I don't regret it, but I'm glad that we're through
So don't you tell me that you just don't get it
'Cause I know you do

[Chorus]
I know when you're around 'cause I know the sound
I know the sound of your heart
Well, I know when you're around 'cause I know the sound
I know the sound of your heart
Well, I know when you're around 'cause I know the sound
I know the sound of your heart
Well, I know when you're around 'cause I know the sound
I know the sound of your heart

[Outro]
Well, I know when you're around 'cause I know the sound
I know the sound of your heart
Well, I know when you're around 'cause I know the sound
I know the sound of your heart
Well, I know when you're around 'cause I know the sound
I know the sound of your heart
Well, I know when you're around 'cause I know the sound
I know the sound of your heart"
